eventID,occurrenceID,scientificName,scientificNameID,parentNameUsageID,sex,lifeStage,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,occurrenceRemarks
IYS:GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc151,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc152,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS69,IYS_GoA2019_zocc153,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn28:bongo:Net2:SS70,IYS_GoA2019_zocc154,Radiozoa,urn:lsid:marinespecies.org:taxname:582421,582420,NA,"NA",Chromista,Radiozoa,NA,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:22022.0,IYS_GoA2019_zocc155,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS71,IYS_GoA2019_zocc156,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS72,IYS_GoA2019_zocc157,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS73,IYS_GoA2019_zocc158,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS74,IYS_GoA2019_zocc159,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS75,IYS_GoA2019_zocc160,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn29:bongo:Net2:SS76,IYS_GoA2019_zocc161,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS77,IYS_GoA2019_zocc162,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS78,IYS_GoA2019_zocc163,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn30:bongo:Net2:SS79,IYS_GoA2019_zocc164,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:SS82,IYS_GoA2019_zocc173,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1089,NA,Crab zoea,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z372,IYS_GoA2019_zocc174,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn32:bongo:Net2:Z373,IYS_GoA2019_zocc175,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,"NA",Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,IYS_GoA2019_zocc176,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,IYS_GoA2019_zocc177,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,IYS_GoA2019_zocc178,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,IYS_GoA2019_zocc179,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,NA
IYS:GoA2019_Stn33:bongo:Net1:Petri dish,IYS_GoA2019_zocc180,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,1to2,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,NA
IYS:GoA2019_Stn33:bongo:Net2:Petri dish,IYS_GoA2019_zocc181,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,2.0,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:22023.0,IYS_GoA2019_zocc182,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS83,IYS_GoA2019_zocc183,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS84,IYS_GoA2019_zocc184,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS85,IYS_GoA2019_zocc185,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS86,IYS_GoA2019_zocc186,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS87,IYS_GoA2019_zocc187,Microstomus pacificus,urn:lsid:marinespecies.org:taxname:274294,126118,NA,"NA",Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Microstomus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS88,IYS_GoA2019_zocc188,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS89,IYS_GoA2019_zocc189,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn35:bongo:Net2:SS90,IYS_GoA2019_zocc190,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:SS91,IYS_GoA2019_zocc191,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:SS92,IYS_GoA2019_zocc192,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn37:bongo:Net2:SS93,IYS_GoA2019_zocc193,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:22024.0,IYS_GoA2019_zocc194,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS96,IYS_GoA2019_zocc195,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS97,IYS_GoA2019_zocc196,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn38:bongo:Net2:SS98,IYS_GoA2019_zocc197,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn39:bongo:Net1:SS99,IYS_GoA2019_zocc198,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn39:bongo:Net1:SS100,IYS_GoA2019_zocc199,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn39:bongo:Net1:SS101,IYS_GoA2019_zocc200,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn40:bongo:Net1:SS102,IYS_GoA2019_zocc201,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn40:bongo:Net1:SS103,IYS_GoA2019_zocc202,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn40:bongo:Net1:SS104,IYS_GoA2019_zocc203,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:SS106,IYS_GoA2019_zocc204,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,adult,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,formalin,NA
IYS:GoA2019_Stn41:bongo:Net1:SS107,IYS_GoA2019_zocc205,Radiozoa,urn:lsid:marinespecies.org:taxname:582421,582420,NA,"NA",Chromista,Radiozoa,NA,NA,NA,NA,present,formalin,NA
IYS:GoA2019_Stn41:bongo:Net2:SS108,IYS_GoA2019_zocc206,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn41:bongo:Net2:SS109,IYS_GoA2019_zocc207,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn41:bongo:Net2:SS110,IYS_GoA2019_zocc208,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn42:bongo:Net1:SS111,IYS_GoA2019_zocc209,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn42:bongo:Net1:SS112,IYS_GoA2019_zocc210,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn43:bongo:Net1:SS114,IYS_GoA2019_zocc211,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn43:bongo:Net1:SS115,IYS_GoA2019_zocc212,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn43:bongo:Net1:SS116,IYS_GoA2019_zocc213,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn43:bongo:Net2:SS117,IYS_GoA2019_zocc214,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS118,IYS_GoA2019_zocc215,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,IYS_GoA2019_zocc216,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,IYS_GoA2019_zocc217,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,IYS_GoA2019_zocc218,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS119,IYS_GoA2019_zocc219,Thysanoessa longipes,urn:lsid:marinespecies.org:taxname:237873,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS120,IYS_GoA2019_zocc220,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn43:bongo:Net2:SS121,IYS_GoA2019_zocc221,Myctophidae,urn:lsid:marinespecies.org:taxname:125498,10309,NA,Larvae,Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net1:22025.0,IYS_GoA2019_zocc222,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn44:bongo:Net2:SS123,IYS_GoA2019_zocc223,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS124,IYS_GoA2019_zocc224,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS125,IYS_GoA2019_zocc225,Radiozoa,urn:lsid:marinespecies.org:taxname:582421,582420,NA,"NA",Chromista,Radiozoa,NA,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS126,IYS_GoA2019_zocc226,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS126,IYS_GoA2019_zocc227,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS127,IYS_GoA2019_zocc228,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS128,IYS_GoA2019_zocc229,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:SS129,IYS_GoA2019_zocc230,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn44:bongo:Net2:Z678,IYS_GoA2019_zocc231,Aequorea,urn:lsid:marinespecies.org:taxname:116998,13553,NA,"NA",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net1:SS130,IYS_GoA2019_zocc232,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn45:bongo:Net1:SS131,IYS_GoA2019_zocc233,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
