eventID,occurrenceID,scientificName,scientificNameID,parentNameUsageID,sex,lifeStage,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,occurrenceRemarks
IYS:GoA2019_Stn45:bongo:Net1:SS132,IYS_GoA2019_zocc234,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn46:bongo:Net1:SS142,IYS_GoA2019_zocc239,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn46:bongo:Net1:SS143,IYS_GoA2019_zocc240,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn46:bongo:Net1:SS144,IYS_GoA2019_zocc241,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,CV,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn46:bongo:Net2:SL10,IYS_GoA2019_zocc242,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,Solitary,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS135,IYS_GoA2019_zocc243,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,Solitary,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS136,IYS_GoA2019_zocc244,Primnoa pacifica,urn:lsid:marinespecies.org:taxname:286539,125321,NA,Solitary,Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS137,IYS_GoA2019_zocc245,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,137751,NA,Solitary,Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS138,IYS_GoA2019_zocc246,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,Solitary,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS140,IYS_GoA2019_zocc247,Japetella diaphana,urn:lsid:marinespecies.org:taxname:138849,137695,NA,juvenile,Animalia,Mollusca,Cephalopoda,Octopoda,Amphitretidae,Japetella,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:SS141,IYS_GoA2019_zocc248,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,Solitary,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn46:bongo:Net2:ZL01,IYS_GoA2019_zocc249,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,137233,NA,Solitary,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn47:bongo:Net1:SS145,IYS_GoA2019_zocc250,Clio pyramidata,urn:lsid:marinespecies.org:taxname:139033,137751,NA,"NA",Animalia,Mollusca,Gastropoda,Pteropoda,Cliidae,Clio,present,formalin,NA
IYS:GoA2019_Stn49:bongo:Net2:SS146,IYS_GoA2019_zocc251,Thysanoessa,urn:lsid:marinespecies.org:taxname:110679,110671,female,adult,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS147,IYS_GoA2019_zocc252,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS148,IYS_GoA2019_zocc253,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS149,IYS_GoA2019_zocc254,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,104086,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,present,size fractionated & frozen,NA
IYS:GoA2019_Stn49:bongo:Net2:SS150,IYS_GoA2019_zocc255,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,104086,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,present,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS152,IYS_GoA2019_zocc256,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS153,IYS_GoA2019_zocc257,Thysanoessa,urn:lsid:marinespecies.org:taxname:110679,110671,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS154,IYS_GoA2019_zocc258,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS155,IYS_GoA2019_zocc259,Gastropoda,urn:lsid:marinespecies.org:taxname:101,51,NA,Veliger,Animalia,Mollusca,Gastropoda,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn50:bongo:Net2:SS156,IYS_GoA2019_zocc260,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,19494,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:SS158,IYS_GoA2019_zocc261,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn53:bongo:Net2:SS159,IYS_GoA2019_zocc262,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net1:SS165,IYS_GoA2019_zocc263,Primnoa pacifica,urn:lsid:marinespecies.org:taxname:286539,125321,NA,"NA",Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,present,formalin,NA
IYS:GoA2019_Stn54:bongo:Net2:22026.0,IYS_GoA2019_zocc264,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS160,IYS_GoA2019_zocc265,Tarletonbeania crenularis,urn:lsid:marinespecies.org:taxname:282927,271040,NA,"NA",Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Tarletonbeania,present,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS161,IYS_GoA2019_zocc266,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS162,IYS_GoA2019_zocc267,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS163,IYS_GoA2019_zocc268,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn54:bongo:Net2:SS164,IYS_GoA2019_zocc269,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,19494,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn55:bongo:Net1:SS168,IYS_GoA2019_zocc270,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,NA
IYS:GoA2019_Stn55:bongo:Net2:SS166,IYS_GoA2019_zocc271,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn55:bongo:Net2:SS167,IYS_GoA2019_zocc272,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,19494,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:22027.0,IYS_GoA2019_zocc273,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:SS169,IYS_GoA2019_zocc274,Thysanoessa,urn:lsid:marinespecies.org:taxname:110679,110671,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:SS170,IYS_GoA2019_zocc275,Thysanoessa,urn:lsid:marinespecies.org:taxname:110679,110671,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:SS171,IYS_GoA2019_zocc276,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:SS172,IYS_GoA2019_zocc277,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:SS173,IYS_GoA2019_zocc278,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,138122,NA,"NA",Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:SS174,IYS_GoA2019_zocc279,Paraeuchaeta,urn:lsid:marinespecies.org:taxname:196874,104086,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Euchaetidae,Paraeuchaeta,present,size fractionated & frozen,NA
IYS:GoA2019_Stn56:bongo:Net2:Z912,IYS_GoA2019_zocc280,Aequorea,urn:lsid:marinespecies.org:taxname:116998,13553,NA,"NA",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS175,IYS_GoA2019_zocc281,Primnoa pacifica,urn:lsid:marinespecies.org:taxname:286539,125321,NA,"NA",Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Primnoa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc282,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc283,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc284,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS176,IYS_GoA2019_zocc285,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS177,IYS_GoA2019_zocc286,Hydrozoa,urn:lsid:marinespecies.org:taxname:1337,1267,NA,Hydromedusae,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS178,IYS_GoA2019_zocc287,Hydrozoa,urn:lsid:marinespecies.org:taxname:1337,1267,NA,Hydromedusae,Animalia,Cnidaria,Hydrozoa,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS179,IYS_GoA2019_zocc288,Phronima sedentaria,urn:lsid:marinespecies.org:taxname:103272,101804,NA,"NA",Animalia,Arthropoda,Malacostraca,Amphipoda,Phronimidae,Phronima,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS180,IYS_GoA2019_zocc289,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,138122,NA,"NA",Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,present,size fractionated & frozen,NA
IYS:GoA2019_Stn57:bongo:Net2:SS181,IYS_GoA2019_zocc290,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,104155,NA,"NA",Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,NA
IYS:GoA2019_Stn58:bongo:Net2:Z917,IYS_GoA2019_zocc291,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,Solitary,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn59:bongo:Net2:SS183,IYS_GoA2019_zocc292,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn59:bongo:Net2:SS184,IYS_GoA2019_zocc293,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn59:bongo:Net2:SS185,IYS_GoA2019_zocc294,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,19494,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn59:bongo:Net2:SS185,IYS_GoA2019_zocc295,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,19494,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn59:bongo:Net2:SS186,IYS_GoA2019_zocc296,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn59:bongo:Net2:SS187,IYS_GoA2019_zocc297,Thysanoessa,urn:lsid:marinespecies.org:taxname:110679,110671,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn60:bongo:Net2:SS188,IYS_GoA2019_zocc298,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn60:bongo:Net2:SS189,IYS_GoA2019_zocc299,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn60:bongo:Net2:SS190,IYS_GoA2019_zocc300,Eusergestes similis,urn:lsid:marinespecies.org:taxname:514127,513958,NA,"NA",Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,NA
IYS:GoA2019_Stn60:bongo:Net2:SS191,IYS_GoA2019_zocc301,Lensia,urn:lsid:marinespecies.org:taxname:135365,151532,NA,"NA",Animalia,Cnidaria,Hydrozoa,Siphonophorae,Diphyidae,Lensia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn60:bongo:Net2:SS192,IYS_GoA2019_zocc302,Phronima sedentaria,urn:lsid:marinespecies.org:taxname:103272,101804,NA,"NA",Animalia,Arthropoda,Malacostraca,Amphipoda,Phronimidae,Phronima,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc165,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc166,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc167,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc168,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc169,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc170,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,110673,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc171,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn31:bongo:Net2:SS81,IYS_GoA2019_zocc172,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,110679,NA,"NA",Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc235,Animalia,urn:lsid:marinespecies.org:taxname:2,1,NA,"NA",Animalia,NA,NA,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc236,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc237,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
IYS:GoA2019_Stn45:bongo:Net2:SS133,IYS_GoA2019_zocc238,Sagittoidea,urn:lsid:marinespecies.org:taxname:5949,2081,NA,"NA",Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,NA
