eventID,occurrenceID,scientificName,scientificNameID,kingdom,phylum,class,order,family,genus,occurrenceStatus,Preparations,organismQuantity,organismQuantityType,stage,lifeStage,sex,reproductiveCondition,occurrenceRemarks
GoA2019_Stn5:bongo:Net2:S50,IYS_GoA2019_zocc1,Sergestes similis,urn:lsid:marinespecies.org:taxname:514127,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn5:bongo:Net2:S51,IYS_GoA2019_zocc2,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn5:bongo:Net2:S52,IYS_GoA2019_zocc3,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn5:bongo:Net2:S53,IYS_GoA2019_zocc4,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn5:bongo:Net2:S54,IYS_GoA2019_zocc5,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc6,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,2,http://vocab.nerc.ac.uk/collection/S11/current/S1165/,NA,NA,NA
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc7,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc8,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,4,http://vocab.nerc.ac.uk/collection/S11/current/S1165/,NA,NA,NA
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc9,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,4,http://vocab.nerc.ac.uk/collection/S11/current/S1165/,NA,NA,NA
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc10,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc11,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc12,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc13,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc14,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc15,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,4,http://vocab.nerc.ac.uk/collection/S11/current/S1165/,NA,NA,NA
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc16,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn10:bongo:Net1:Petri dish,IYS_GoA2019_zocc17,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,1,individuals,Spent, ,NA,NA,Spent
GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc18,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc19,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc20,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,4,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:Petri dish,IYS_GoA2019_zocc21,Salpa aspera,urn:lsid:marinespecies.org:taxname:137270,Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,present,formalin,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:S109,IYS_GoA2019_zocc22,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:S110,IYS_GoA2019_zocc23,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:S111,IYS_GoA2019_zocc24,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:S112,IYS_GoA2019_zocc25,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net1:S113,IYS_GoA2019_zocc26,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22000.0,IYS_GoA2019_zocc27,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22001.0,IYS_GoA2019_zocc28,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22002.0,IYS_GoA2019_zocc29,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22003.0,IYS_GoA2019_zocc30,Copepod,urn:lsid:marinespecies.org:taxname:1080,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22004.0,IYS_GoA2019_zocc31,Copepod,urn:lsid:marinespecies.org:taxname:1080,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22005.0,IYS_GoA2019_zocc32,Copepod,urn:lsid:marinespecies.org:taxname:1080,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22006.0,IYS_GoA2019_zocc33,Copepod,urn:lsid:marinespecies.org:taxname:1080,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:22007.0,IYS_GoA2019_zocc34,Copepod,urn:lsid:marinespecies.org:taxname:1080,Animalia,Arthropoda,Hexanauplia,NA,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S102,IYS_GoA2019_zocc35,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S103,IYS_GoA2019_zocc36,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S104,IYS_GoA2019_zocc37,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S105,IYS_GoA2019_zocc38,Cyphocaris,urn:lsid:marinespecies.org:taxname:101603,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S106,IYS_GoA2019_zocc39,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S107,IYS_GoA2019_zocc40,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn11:bongo:Net2:S108,IYS_GoA2019_zocc41,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn13:bongo:Net1:SS1,IYS_GoA2019_zocc42,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,5,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn13:bongo:Net1:SS2,IYS_GoA2019_zocc43,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,5,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn13:bongo:Net1:SS3,IYS_GoA2019_zocc44,Sergestes similis,urn:lsid:marinespecies.org:taxname:514127,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn13:bongo:Net1:SS4,IYS_GoA2019_zocc45,Sergestes similis,urn:lsid:marinespecies.org:taxname:514127,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn13:bongo:Net1:SS5,IYS_GoA2019_zocc46,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,formalin,2,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn13:bongo:Net1:SS6,IYS_GoA2019_zocc47,Sergestes similis,urn:lsid:marinespecies.org:taxname:514127,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,Eusergestes,present,formalin,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net1:SS15,IYS_GoA2019_zocc48,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net1:SS16,IYS_GoA2019_zocc49,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net1:SS17,IYS_GoA2019_zocc50,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,formalin,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:22008.0,IYS_GoA2019_zocc51,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:22009.0,IYS_GoA2019_zocc52,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:22010.0,IYS_GoA2019_zocc53,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:22011.0,IYS_GoA2019_zocc54,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS7,IYS_GoA2019_zocc55,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS8,IYS_GoA2019_zocc56,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS9,IYS_GoA2019_zocc57,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS10,IYS_GoA2019_zocc58,Squat lobster,urn:lsid:marinespecies.org:taxname:106671,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS11,IYS_GoA2019_zocc59,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS12,IYS_GoA2019_zocc60,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS12,IYS_GoA2019_zocc61,Thysanoessa spinifera,urn:lsid:marinespecies.org:taxname:237874,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS13,IYS_GoA2019_zocc62,Chaetognath (Sagitta),urn:lsid:marinespecies.org:taxname:5949,Animalia,Chaetognatha,Sagittoidea,NA,NA,NA,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn14:bongo:Net2:SS14,IYS_GoA2019_zocc63,siphonophore,urn:lsid:marinespecies.org:taxname:1371,Animalia,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:22012.0,IYS_GoA2019_zocc64,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:22013.0,IYS_GoA2019_zocc65,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:22014.0,IYS_GoA2019_zocc66,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:22015.0,IYS_GoA2019_zocc67,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:22016.0,IYS_GoA2019_zocc68,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:SS18,IYS_GoA2019_zocc69,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:SS19,IYS_GoA2019_zocc70,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:SS20,IYS_GoA2019_zocc71,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:104470,Animalia,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,present,size fractionated & frozen,3,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:SS21,IYS_GoA2019_zocc72,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:SS22,IYS_GoA2019_zocc73,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
GoA2019_Stn17:bongo:Net2:SS23,IYS_GoA2019_zocc74,Euphausia pacifica,urn:lsid:marinespecies.org:taxname:237851,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,present,size fractionated & frozen,1,individuals,NA,http://vocab.nerc.ac.uk/collection/S11/current/S1131/,NA,NA,NA
