eventID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID
IYS:GoA2020_Stn1:trawl,IYS:GoA2020_Stn1:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1.8,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn1:trawl,IYS:GoA2020_Stn1:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,8.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn1:trawl,IYS:GoA2020_Stn1:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn1:trawl,IYS:GoA2020_Stn1:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,270,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn1:trawl,IYS:GoA2020_Stn1:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,15,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn1:trawl,IYS:GoA2020_Stn1:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,3,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:sea_state_description,sea_state_description, ,choppy,NA,NA,NA
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,315,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,30,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn2:trawl,IYS:GoA2020_Stn2:trawl:weather_description,weather_description, ,sunny,NA,NA,NA
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,2,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:sea_state_description,sea_state_description, ,white caps,NA,NA,NA
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,45,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,20,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn3:trawl,IYS:GoA2020_Stn3:trawl:weather_description,weather_description, ,overcast,NA,NA,NA
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,5,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn4:trawl,IYS:GoA2020_Stn4:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,10,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn5:trawl,IYS:GoA2020_Stn5:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,15,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn6:trawl,IYS:GoA2020_Stn6:trawl:weather_description,weather_description, ,cloudy,NA,NA,NA
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,0.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,45,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,light,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn7:trawl,IYS:GoA2020_Stn7:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,light,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn8:trawl,IYS:GoA2020_Stn8:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,0.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,0,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn9:trawl,IYS:GoA2020_Stn9:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,0.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,0,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn10:trawl,IYS:GoA2020_Stn10:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,0.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,NA,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,0,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn11:trawl,IYS:GoA2020_Stn11:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,0.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,315,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,light,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn12:trawl,IYS:GoA2020_Stn12:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,315,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,25,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn13:trawl,IYS:GoA2020_Stn13:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,15,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn14:trawl,IYS:GoA2020_Stn14:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1.5,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,8,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn15:trawl,IYS:GoA2020_Stn15:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,360,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,10,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn16:trawl,IYS:GoA2020_Stn16:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:swell_height,swell_height,http://vocab.nerc.ac.uk/collection/P09/current/SWHT/,NA,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:sea_state_description,sea_state_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:wind_direction,wind_direction,http://vocab.nerc.ac.uk/collection/B39/current/relwinddir/,45,NA,degrees,http://vocab.nerc.ac.uk/collection/P06/current/UAAA/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:wind_speed,wind_speed,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0038/,18,NA,knots,http://vocab.nerc.ac.uk/collection/P06/current/UKNT/
IYS:GoA2020_Stn17:trawl,IYS:GoA2020_Stn17:trawl:weather_description,weather_description, ,NA,NA,NA,NA
IYS:GoA2020_Stn18:trawl,IYS:GoA2020_Stn18:trawl:wave_height,wave_height,http://vocab.nerc.ac.uk/collection/P07/current/JNQS0CMX/,1,NA,meters,http://vocab.nerc.ac.uk/collection/P06/current/ULAA/
